0.8468,-0.01883,0.6373,-0.04722,1.621,-0.00942,0.3212,-0.00706,3.6051,0.86483,3.8009,1.40649,5.1634,1.29323,4.7407,1.24602,5.8325,1.21777
0.8482,-0.01883,0.6388,-0.0378,1.6422,-0.00942,0.3227,0.01191,3.6095,1.00703,3.8038,1.30278,5.1707,1.3122,4.7422,1.26498,5.8369,1.2366
0.8496,-0.01883,0.6402,-0.04722,1.645,0.00942,0.3242,0.01191,3.6109,0.99748,3.8053,1.36883,5.1737,1.30278,4.7451,1.24602,5.8384,1.24602
0.851,-0.01883,0.6417,-0.02838,1.7266,0,0.3301,-0.00706,3.6124,1.05438,3.8067,1.41605,5.181,1.3122,4.7466,1.22718,5.8398,1.2366
0.8566,-0.01883,0.6431,-0.02838,1.7731,-0.00942,0.3315,-0.00706,3.6153,1.08277,3.8082,1.45371,5.1868,1.30278,4.7481,1.24602,5.8427,1.21777
0.858,0,0.6446,-0.02838,1.7745,-0.01883,0.333,0.01191,3.6183,1.04497,3.8097,1.43488,5.1898,1.30278,4.7495,1.24602,5.8442,1.24602
0.8594,0,0.646,-0.0378,1.7759,-0.00942,0.3345,-0.01662,3.6197,0.99748,3.8111,1.39708,5.1912,1.3122,4.751,1.25557,5.8456,1.20835
0.8664,-0.01883,0.6475,-0.04722,1.8167,0.00942,0.3359,0.01191,3.6242,0.99748,3.8199,1.32162,5.1927,1.32162,4.7524,1.24602,5.8471,1.20835
0.8679,-0.04722,0.6489,-0.0378,1.9307,0,0.3374,-0.00706,3.6256,0.95968,3.8214,1.32162,5.1941,1.30278,4.7539,1.2366,5.8486,1.20835
0.8693,-0.01883,0.6504,-0.0378,1.9322,0.00942,0.3404,0.01191,3.6271,0.93115,3.8243,1.33103,5.1971,1.34045,4.7568,1.25557,5.85,1.20835
0.8707,-0.01883,0.6518,-0.04722,1.9336,-0.02838,0.3418,0.01191,3.63,0.8838,3.8258,1.30278,5.1985,1.34986,4.7612,1.24602,5.8515,1.05729
0.8721,-0.02838,0.6533,-0.0378,1.935,-0.01883,0.3448,-0.00706,3.6315,0.95012,3.8273,1.34045,5.2,1.33103,4.7641,1.25557,5.8529,1.19894
0.8735,-0.02838,0.6548,-0.0378,1.942,0.00942,0.3477,-0.00706,3.6344,0.90277,3.8316,1.2744,5.2015,1.32162,4.7656,1.25557,5.8544,1.20835
0.8749,-0.02838,0.6562,-0.0378,1.9871,0,0.3492,-0.00706,3.6389,0.95012,3.8346,1.30278,5.2058,1.33103,4.7671,1.21777,5.8558,1.21777
0.8763,-0.0378,0.6577,-0.01883,1.9913,0,0.3507,-0.00706,3.6418,0.97851,3.836,1.24602,5.2132,1.32162,4.7729,1.2366,5.8573,1.20835
0.8791,-0.01883,0.6591,-0.0378,1.9969,0.00942,0.3521,0.01191,3.6462,0.82689,3.8375,1.22718,5.2146,1.35942,4.7744,1.2366,5.8587,1.20835
0.8805,-0.01883,0.6606,-0.0378,1.9983,-0.02838,0.3536,0.01191,3.6477,0.87425,3.8404,1.28382,5.2161,1.33103,4.7773,1.22718,5.8631,1.21777
0.8932,-0.01883,0.662,-0.0378,1.9997,-0.01883,0.3551,0.01191,3.6506,0.8838,3.8434,1.2744,5.2219,1.36883,4.7787,1.21777,5.8646,1.20835
0.896,-0.01883,0.6635,-0.04722,2.004,0,0.3565,0.01191,3.6521,0.8838,3.8478,1.30278,5.2234,1.32162,4.7802,1.20835,5.866,1.21777
0.9002,-0.02838,0.6649,-0.01883,2.0251,0,0.358,0.01191,3.6535,0.82689,3.8536,1.33103,5.2263,1.34986,4.7875,1.2366,5.8675,1.16114
0.9016,-0.01883,0.6678,-0.0378,2.0574,-0.01883,0.3595,0.01191,3.655,0.81748,3.8624,1.28382,5.2278,1.35942,4.789,1.2366,5.8704,1.24602
0.9086,-0.01883,0.6693,-0.04722,2.0743,-0.02838,0.361,-0.00706,3.6565,0.80792,3.8698,1.2744,5.2322,1.34986,4.7963,1.19894,5.8719,1.19894
0.91,-0.01883,0.6708,-0.0378,2.1067,-0.00942,0.3624,0.01191,3.658,0.90277,3.88,1.30278,5.2336,1.36883,4.7977,1.21777,5.8762,0.12268
0.9185,-0.01883,0.6722,-0.0378,2.1095,0,0.3639,-0.00706,3.6624,1.05438,3.8815,1.29323,5.238,1.36883,4.7992,1.2366,5.8777,1.19894
0.9199,-0.01883,0.6737,-0.0378,2.1222,0.00942,0.3654,0.01191,3.6638,1.07335,3.8844,1.26498,5.2424,1.34986,4.8065,1.24602,5.8791,1.26498
0.9213,-0.01883,0.6751,-0.01883,2.1264,0,0.3668,-0.00706,3.6668,0.95012,3.8859,1.29323,5.2439,1.34986,4.808,1.2366,5.8806,1.20835
0.9227,-0.02838,0.6766,-0.0378,2.1278,0,0.3683,-0.00706,3.6682,0.92174,3.8888,1.21777,5.2483,1.34986,4.8094,1.22718,5.8821,1.18938
0.9255,0.01883,0.678,-0.0378,2.1335,0,0.3698,0.01191,3.6697,0.80792,3.8903,1.24602,5.2497,1.33103,4.8109,1.25557,5.8835,1.19894
0.9269,-0.02838,0.6795,-0.04722,2.1349,0.01883,0.3713,-0.00706,3.6712,0.82689,3.8932,1.30278,5.2512,1.33103,4.8123,1.26498,5.885,1.22718
0.9283,-0.01883,0.6809,-0.0378,2.1363,0,0.3727,0.01191,3.6727,0.87425,3.8947,1.34986,5.2527,1.30278,4.8401,1.22718,5.8864,1.2366
0.9409,-0.02838,0.6824,-0.04722,2.1377,0.00942,0.3742,0.01191,3.6741,0.86483,3.8976,1.33103,5.2541,1.32162,4.8445,1.19894,5.8879,1.24602
0.948,-0.01883,0.6853,-0.04722,2.1391,0.00942,0.3757,0.01191,3.6785,1.07335,3.9064,1.28382,5.2556,1.30278,4.919,1.24602,5.8893,1.19894
0.9494,-0.00942,0.6867,-0.01883,2.1405,-0.02838,0.3786,0.01191,3.68,1.14909,3.9182,1.29323,5.257,1.34045,4.9205,1.24602,5.8908,1.21777
0.9508,-0.01883,0.6882,-0.0378,2.1616,0.01883,0.3801,0.01191,3.6815,1.05438,3.9196,1.29323,5.26,1.33103,4.9219,1.2366,5.8922,1.22718
0.9536,-0.01883,0.6897,-0.0378,2.1743,0.00942,0.3816,-0.00706,3.6829,1.04497,3.9211,1.29323,5.2614,1.3122,4.9453,1.21777,5.8937,1.20835
0.955,-0.01883,0.6911,-0.04722,2.1757,0.00942,0.3845,0.01191,3.6844,1.14909,3.924,1.26498,5.2644,1.3122,4.9906,1.18938,5.8952,1.20835
